file,satisfiable,total_time,calls,unit_props,literal_choices,max_depth,backtracks,conflicts,heuristic_time
puzzle_673.cnf,SATISFIABLE,0.0027010440826416016,66,64,1,65,0,0,0.000124000000000013
puzzle_115.cnf,SATISFIABLE,0.002666950225830078,66,64,1,65,0,0,0.00012899999999993472
puzzle_101.cnf,SATISFIABLE,0.0027518272399902344,66,64,1,65,0,0,0.0001300000000000745
puzzle_667.cnf,SATISFIABLE,0.0027031898498535156,66,64,1,65,0,0,0.00013199999999990997
puzzle_854.cnf,SATISFIABLE,0.003652811050415039,66,64,1,65,0,0,0.00014300000000000423
puzzle_698.cnf,SATISFIABLE,0.0025751590728759766,66,64,1,65,0,0,0.000124000000000013
puzzle_840.cnf,SATISFIABLE,0.00279998779296875,66,64,1,65,0,0,0.00011700000000003374
puzzle_868.cnf,SATISFIABLE,0.0026640892028808594,66,64,1,65,0,0,0.000128000000000017
puzzle_459.cnf,SATISFIABLE,0.002914905548095703,66,64,1,65,0,0,0.00012900000000004574
puzzle_317.cnf,SATISFIABLE,0.0025551319122314453,66,64,1,65,0,0,0.0001260000000000705
puzzle_471.cnf,SATISFIABLE,0.0027577877044677734,66,64,1,65,0,0,0.00011600000000000499
puzzle_465.cnf,SATISFIABLE,0.0025663375854492188,66,64,1,65,0,0,0.00012299999999998423
puzzle_303.cnf,SATISFIABLE,0.003462076187133789,66,64,1,65,0,0,0.00011600000000000499
puzzle_464.cnf,SATISFIABLE,0.002725839614868164,66,64,1,65,0,0,0.00013099999999999223
puzzle_302.cnf,SATISFIABLE,0.0027930736541748047,66,64,1,65,0,0,0.0001180000000000625
puzzle_316.cnf,SATISFIABLE,0.0025780200958251953,66,64,1,65,0,0,0.00013099999999999223
puzzle_470.cnf,SATISFIABLE,0.0026581287384033203,66,64,1,65,0,0,0.00012599999999995948
puzzle_458.cnf,SATISFIABLE,0.002862215042114258,66,64,1,65,0,0,0.00012899999999993472
puzzle_869.cnf,SATISFIABLE,0.0030999183654785156,66,64,1,65,0,0,0.00013099999999999223
puzzle_841.cnf,SATISFIABLE,0.0035071372985839844,66,64,1,65,0,0,0.00013099999999999223
puzzle_699.cnf,SATISFIABLE,0.0028290748596191406,66,64,1,65,0,0,0.00012899999999993472
puzzle_855.cnf,SATISFIABLE,0.002753019332885742,66,64,1,65,0,0,0.00011600000000000499
puzzle_100.cnf,SATISFIABLE,0.0027518272399902344,66,64,1,65,0,0,0.00012500000000004174
puzzle_666.cnf,SATISFIABLE,0.002736806869506836,66,64,1,65,0,0,0.00012299999999998423
puzzle_672.cnf,SATISFIABLE,0.003167867660522461,66,64,1,65,0,0,0.0001220000000000665
puzzle_114.cnf,SATISFIABLE,0.002663135528564453,66,64,1,65,0,0,0.00014100000000005775
puzzle_882.cnf,SATISFIABLE,0.0034542083740234375,66,64,1,65,0,0,0.00011899999999998023
puzzle_1.cnf,SATISFIABLE,0.0026853084564208984,66,64,1,65,0,0,0.00011900000000009126
puzzle_896.cnf,SATISFIABLE,0.002803802490234375,66,64,1,65,0,0,0.00012999999999996348
puzzle_128.cnf,SATISFIABLE,0.0028510093688964844,66,64,1,65,0,0,0.00013399999999996748
puzzle_909.cnf,SATISFIABLE,0.002574920654296875,66,64,1,65,0,0,0.000128000000000017
puzzle_935.cnf,SATISFIABLE,0.0026807785034179688,66,64,1,65,0,0,0.00011799999999995148
puzzle_921.cnf,SATISFIABLE,0.0027151107788085938,66,64,1,65,0,0,0.00012699999999998823
puzzle_712.cnf,SATISFIABLE,0.003261089324951172,66,64,1,65,0,0,0.00012500000000004174
puzzle_706.cnf,SATISFIABLE,0.002953052520751953,66,64,1,65,0,0,0.00016900000000008575
